gene,Ast,End,Exc,Inh,Mic,NC,OPC,Olig,Per,VLMC
PRSS50,0.5759566959624305,0.0,0.0,0.0,0.0,0.029102233676975946,0.013663967611336033,0.0,0.6594960805739939,0.0
PRSS53,0.0,0.0,0.14709460091700197,0.0,0.05284926470588235,0.10421161127633063,0.0,0.0,0.0,0.0
PRSS55,0.0,0.0,0.0895012632169926,0.0,0.0,0.3683852308165021,0.03794266441821248,0.0,0.0,0.0
PRSS56,0.0,0.0,0.020788085634502018,0.6367037191452835,0.04744944852941176,0.02400827079185174,0.0,0.0,0.0,0.0
PRSS57,0.017101377952755906,0.0,0.0,0.0,0.0,0.42697117344137,0.0,0.11354671792944851,0.0,0.06026058631921824
PRSS8,0.0,0.0,0.0,0.7010982431084845,0.0,0.0760453361923725,0.0,0.0,0.0,0.0
PRTFDC1,0.4684296011004223,0.0,0.0,0.0,0.0,0.1958979630546203,0.21565949174842097,0.3708675719711107,0.0,0.0
PRTG,0.3324745120125524,0.5665528772166044,0.0,0.318154317805692,0.0,0.2603359558333496,0.497711710590219,0.0,0.0,0.023887079261672096
PRTN3,0.0,0.0,0.130625994198559,0.0,0.0,0.18118757233254967,0.0,0.0,0.0,0.0
PRUNE1,0.0,0.0,0.0,0.0,0.0,0.10075069385198837,0.0,0.0,0.16955412464693478,0.0
PRUNE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047181873150213,0.0,0.0
PRX,0.0,0.8335811110065974,0.0,0.0,0.0,0.315610411334562,0.0,0.0,0.0,0.0
PRY2,0.0,0.0,0.0,0.0,0.0,0.6793267049635021,0.0,0.0,0.0,0.0
PSAP,0.0,0.0,0.0,0.22044033462974166,0.17238594971634938,0.0,0.0,0.0939390778218235,0.0,0.0
PSAPL1,0.772562373795159,0.0,0.0,0.0,0.0,0.0,0.0,0.6634236857552498,0.0,0.0
PSAT1,0.6023037285674353,0.0,0.0,0.0,0.0,0.0,0.3727395940417719,0.5659478903641854,0.0,0.11060291060291061
PSAT1P1,0.20935859580052493,0.0,0.0,0.0,0.0,0.0509289089347079,0.7083556835104218,0.3559934755866518,0.0,0.0
PSAT1P4,0.4844541203076471,0.0,0.0,0.0,0.0,0.0,0.2634069115803231,0.7648114385331891,0.0,0.0
PSCA,0.0,0.08804860355458832,0.2273322728548704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSD,0.0,0.0,0.24272660585159167,0.11260669730794484,0.0,0.3219886301203878,0.0,0.0,0.0,0.0
PSD2,0.7834729863572466,0.0,0.0,0.0,0.0,0.0,0.339941858491223,0.0,0.0,0.0
PSD3,0.2730865598119426,0.0,0.3039670388959344,0.0,0.0,0.0,0.20441483803552768,0.20905487168787815,0.0,0.0
PSD4,0.298500569429419,0.0,0.0,0.0,0.3850342772159596,0.26045112861524833,0.29803646897567043,0.23868883778542926,0.12402364980986146,0.014345114345114346
PSEN1,0.0,0.0,0.0,0.0,0.0,0.019530427458412297,0.0,0.623969273501964,0.0,0.0
PSEN2,0.0,0.0,0.06999157855338262,0.13682474946628523,0.0,0.0,0.0,0.0,0.0,0.0
PSENEN,0.0,0.0,0.013333957144193881,0.0,0.0,0.0,0.0,0.07531817233465471,0.09839338238950551,0.0
PSG10P,0.0,0.0,0.2044582990907526,0.0,0.0,0.052802879460866904,0.0,0.38278420115624834,0.0,0.0
PSG11,0.0,0.0,0.3467689374513855,0.03512803676953381,0.0,0.1171585064704709,0.0,0.0,0.0,0.0
PSG3,0.0,0.0,0.44572927752082026,0.07115889691398555,0.0,0.2999914163631834,0.0,0.0,0.0,0.0
PSG5,0.0,0.0,0.21983508922154996,0.0,0.0,0.027760759687547862,0.0,0.0,0.0,0.0
PSG6,0.0,0.0,0.41945026290749426,0.03578463558765594,0.0,0.048782355644049626,0.0,0.09140518417462483,0.0,0.0
PSG8,0.0,0.0,0.16648807588830408,0.0,0.0,0.34950318931614105,0.0,0.0,0.0,0.0
PSG9,0.0,0.0,0.434147120960159,0.03750820748522653,0.0,0.14960250039606535,0.0,0.0,0.0,0.0
PSIP1,0.0,0.0,0.1997447573895595,0.12715208034433287,0.0,0.0,0.0,0.0,0.0,0.0
AL592293,0.0,0.0,0.03595489847478245,0.0,0.0,0.29401199143560414,0.0,0.0,0.0,0.0
PSKH1,0.045106173533961465,0.0,0.0,0.0,0.0,0.09218343986688463,0.0,0.15445316189116956,0.0,0.0
PSKH2,0.0,0.0,0.0,0.5402746874637653,0.0,0.14613686692704345,0.0,0.17758161086818314,0.0,0.0
PSMA1,0.0,0.03226047904191617,0.0,0.09917503586800575,0.3207842250519086,0.0,0.0,0.0,0.0,0.0
PSMA2,0.0,0.04724473794521947,0.10021521474688874,0.0,0.0,0.0,0.0,0.0,0.17266916360842582,0.0
PSMA2P2,0.0,0.4240679544450357,0.21565921212688313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2P3,0.0,0.0025389916575988395,0.21584635538504726,0.0,0.0,0.0,0.0,0.0,0.12633634868421054,0.0
PSMA3,0.01216425256644635,0.0,0.0,0.0,0.0,0.0,0.0,0.024306279991654495,0.0,0.0
PSMA3-AS1,0.0,0.0014221556886227546,0.026595744680851064,0.0703012912482066,0.1475127801808887,0.0,0.0,0.0,0.0,0.04147609147609148
PSMA4,0.0,0.0,0.10260129128848133,0.0,0.0,0.0,0.0,0.0,0.17229115695985997,0.0
PSMA5,0.0,0.0,0.14019369327219988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA6,0.0,0.0,0.10482361747918031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA7,0.0,0.0,0.10545522597548423,0.0,0.0,0.0,0.0,0.0,0.20222330068723393,0.0
PSMA8,0.0,0.0,0.0,0.0,0.21410368384218356,0.6245119501578051,0.0,0.0,0.0,0.0
PSMB1,0.0,0.053667664670658685,0.05710208664732853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB10,0.0,0.07305389221556886,0.0,0.08526140155728587,0.0898053480141565,0.0,0.0,0.0,0.14901247414170346,0.0
PSMB2,0.0,0.03413173652694611,0.07670534294002058,0.0,0.0,0.0,0.0,0.0,0.02522675736961451,0.0
PSMB3,0.0,0.0,0.11857864695424347,0.0,0.0,0.0,0.0,0.0,0.1162838582070255,0.0
PSMB4,0.0,0.0,0.08982876391877982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB5,0.0,0.0,0.06295031346495743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB6,0.0,0.0,0.16045195096846637,0.0,0.0,0.0,0.0,0.0,0.2910043586147909,0.0
PSMB7,0.0,0.0,0.16962197061850848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB8,0.346589124931578,0.7267584208630213,0.0,0.18626251390433815,0.40413037908608324,0.07981636597938144,0.14130987735797174,0.0,0.467830794185797,0.0
PSMB8-AS1,0.2421829525695099,0.7466501458716402,0.0,0.0,0.43192775963166885,0.013047680412371135,0.11673414304993253,0.0,0.0,0.0
PSMB9,0.3324967906732794,0.6661732111356725,0.0,0.0,0.3627528374922844,0.08397766323024054,0.36374556326915675,0.42858825073751716,0.2514618684467181,0.15906623235613462
PSMC1,0.0,0.0,0.014971460653129971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC1P1,0.0,0.0,0.09403948722747263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC1P12,0.0021735564304461944,0.0,0.0,0.0,0.0,0.3309179732133557,0.0,0.0,0.34902599054401234,0.0
PSMC1P4,0.0,0.0,0.1102039861513989,0.0,0.0,0.46088077901076024,0.0,0.0,0.0,0.0
PSMC2,0.0,0.0,0.16159820342472161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC3,0.0,0.0,0.1762655562833349,0.0,0.0,0.0,0.0,0.0,0.08974095394736842,0.0
PSMC3IP,0.11265027393932467,0.13202919514616035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC4,0.0,0.0,0.08388696547206886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC5,0.0,0.0,0.0942968092074483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC6,0.0,0.0,0.0951857396837279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD1,0.0,0.0,0.14826394764766898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD10,0.0,0.0,0.06292692055768691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD10P2,0.0,0.0,0.0,0.0,0.4076203956717697,0.23002697732892222,0.15648862631621252,0.04184177997527812,0.0,0.01710097719869707
PSMD11,0.0,0.0,0.03141667446430242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD12,0.0,0.0,0.11254327687845045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD13,0.0,0.0,0.1243333021427903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD14,0.0,0.0,0.1671801160951829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD2,0.0,0.0,0.1262749134462431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD3,0.0,0.0,0.06884532609712735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD4,0.0,0.0,0.11670721437260223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD4P1,0.0,0.0,0.0,0.0,0.0,0.5696872686435555,0.0,0.0,0.0,0.0
PSMD5,0.0,0.0,0.048587068400860856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD5-AS1,0.0779777809028266,0.0,0.0,0.0,0.1097620920173024,0.0,0.08235370950888192,0.18500938869184227,0.0,0.06174636174636175
PSMD6,0.0,0.0,0.15748105174511087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD6-AS2,0.0,0.0,0.15338729297277065,0.0,0.2208793675256182,0.0,0.0,0.0,0.0,0.0
PSMD7,0.0,0.0,0.13280043958756813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD8,0.0,0.0,0.0791382052961542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD9,0.0,0.0,0.028492561055487975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSME1,0.12456054000843764,0.3672844092628426,0.0,0.11090100111234705,0.12342705465985057,0.0,0.0,0.1454204047569372,0.5341782184346011,0.0
PSME2,0.2468937733617393,0.15381736526946108,0.0,0.17472368868326515,0.0,0.024136660349547274,0.0,0.0,0.061696900982615266,0.10488565488565489
AC116347.1,0.31042669465923,0.40379932293574317,0.0,0.16879866518353726,0.07137239480928037,0.02450515898083807,0.0431687565308255,0.0,0.1287263551495704,0.07017388222599949
PSME2P2,0.32159412277972355,0.28162766538534184,0.0,0.15939933259176864,0.018088871411718443,0.05732785849652559,0.03814002089864159,0.0,0.7057471179528555,0.06608907203369743
AC015743,0.0,0.0,0.4670051743621253,0.08626066973079448,0.0,0.17414611732271404,0.0,0.0,0.0,0.0
PSME3,0.0,0.0,0.1351408253017685,0.0,0.0,0.0,0.0,0.0,0.036698190789473686,0.0
PSME4,0.0,0.0,0.008421446617385609,0.0,0.0,0.0,0.0,0.28452454912148506,0.0,0.0
PSMF1,0.0,0.0,0.07553569757649481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMG1,0.0,0.0,0.13970244221951905,0.04760341431385424,0.0,0.0,0.0,0.0,0.0,0.0
PSMG2,0.0,0.0,0.07588659118555253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMG3,0.0,0.0,0.15427622344905026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMG3-AS1,0.058260230377184266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMG4,0.0,0.0,0.0,0.24392306612001538,0.0,0.0,0.0,0.0,0.03926809210526316,0.0
PSORS1C1,0.016090584028605484,0.0,0.017544680452886686,0.0,0.0,0.22768468391873634,0.0,0.18766240216732621,0.0,0.0
PSORS1C3,0.0,0.0,0.0,0.0,0.5277890931018007,0.2674932885883693,0.0,0.0,0.0,0.0
PSPC1,0.0,0.0,0.1620568260724625,0.0,0.0,0.0,0.0,0.0,0.0,0.0009355509355509356
PSPC1P1,0.0,0.0,0.0932441283802751,0.0,0.09478400735294118,0.4349498254627693,0.0,0.0,0.0,0.0
PSPH,0.15094324377669285,0.0,0.0,0.0,0.0,0.24267335920421662,0.0,0.07521385353640726,0.0,0.0
PSPHP1,0.05331860910147937,0.0,0.0,0.0,0.0,0.0,0.0,0.137703197506368,0.0,0.0
PSRC1,0.0,0.0,0.22679423598764856,0.0,0.0,0.0,0.0,0.6102875637125773,0.0,0.0
PSTK,0.0,0.0,0.11718985004181111,0.02815167432698621,0.0,0.09614146464349849,0.0,0.0,0.0,0.0
PSTPIP1,0.0,0.0,0.0,0.0,0.0,0.30029477176964003,0.7744443994957617,0.015822002472187888,0.0,0.0
PSTPIP2,0.005976655885248207,0.18803799051513342,0.0,0.0,0.3623597330649875,0.3603682910455375,0.0,0.0,0.3443149211459525,0.0
PTAFR,0.0,0.0,0.0,0.0,0.698906562174038,0.03428371993127148,0.0,0.48094544828834523,0.0,0.0
PTAR1,0.4403213260176092,0.11482035928143712,0.0,0.0,0.06041093197011404,0.0,0.21764465117459675,0.0,0.0,0.09272349272349273
PTBP1,0.05540711573618338,0.12043413173652695,0.012257883409750163,0.0,0.03784899724734565,0.0,0.0,0.0,0.11007180650037793,0.0972972972972973
PTBP1P,0.0,0.0,0.0,0.0,0.0,0.08776310137457044,0.0,0.7434831279446279,0.10819496518478842,0.0
PTBP2,0.0,0.0,0.07612293144208038,0.0,0.0,0.0,0.11363636363636363,0.3585597054849893,0.0,0.0079002079002079
PTBP3,0.0,0.0,0.1610835594647703,0.0,0.1671672101978326,0.0,0.0,0.0,0.0,0.07422037422037422
PTCD2,0.009070454225847279,0.0,0.10788808833161785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTCD3,0.0,0.0,0.08427008930892153,0.03748206599713056,0.0,0.0,0.0,0.0,0.0,0.0
PTCH1,0.600399961184434,0.0,0.0,0.0,0.0,0.0,0.2624448254909352,0.0,0.0,0.0
PTCH2,0.06573301549463648,0.0,0.11505197928673103,0.11219632304661852,0.0,0.19242809773561248,0.0,0.0,0.0,0.0
PTCHD1,0.20123876805211555,0.0,0.4110683861054154,0.0,0.0,0.056670240465614946,0.0,0.0,0.0,0.0
PTCHD1-AS,0.4132298606541965,0.0,0.4639166395946325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISP3,0.5884899466585589,0.0,0.0,0.16724137931034483,0.0,0.0,0.152937065309136,0.0,0.0,0.0
PTCHD3,0.0054133858267716535,0.08202823874499414,0.0,0.0,0.15811412971218985,0.31458937435010736,0.25546250219024386,0.0,0.0,0.0
PTCHD3P2,0.0,0.0,0.0,0.14054505005561735,0.0,0.33173326876754067,0.3877327810200229,0.0,0.0,0.0
PTCHD4,0.0,0.0,0.0,0.6358749402987712,0.00505514705882353,0.4343493464371663,0.0,0.0,0.0,0.0
PTCRA,0.049868766404199474,0.0,0.0,0.0,0.014688214645485385,0.45971639363146866,0.10539932692836504,0.029450873067104196,0.0,0.10179153094462541
PTCSC2,0.15341977514268146,0.0,0.0,0.0,0.0,0.40258455002162075,0.0,0.0,0.0,0.0
PTCSC3,0.6483080112923804,0.0,0.0,0.0,0.0,0.0,0.0,0.9445447424012572,0.0,0.0
PTDSS1,0.0,0.0,0.0,0.028604734576757534,0.0,0.0,0.0,0.0,0.059004934210526314,0.0
PTDSS2,0.0,0.0,0.053967437073079445,0.0,0.0,0.1310164422841054,0.0,0.0,0.0,0.0
PTEN,0.0,0.0,0.20835176561700536,0.0,0.07029099488792764,0.0,0.0,0.0,0.30329046823407724,0.1734927234927235
PTENP1,0.0,0.0,0.2686800312191884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTENP1-AS,0.0,0.0,0.1818330682137176,0.0,0.0,0.0,0.50079117106032,0.0,0.0,0.0
PTER,0.0,0.0,0.4630570795717903,0.0,0.009708180147058824,0.0,0.0,0.0,0.0,0.0
PTGDR,0.0,0.8254917651655017,0.0,0.0,0.0,0.25845910248603615,0.0,0.0,0.0,0.0
PTGDR2,0.0,0.0,0.0,0.0,0.0,0.07887671821305842,0.0,0.0,0.9742874531152897,0.0
PTGDS,0.5122380918204141,0.24842954755450736,0.0,0.0,0.0,0.0,0.39175989618367113,0.6247294702927342,0.3901878045749038,0.37063821526362245
PTGER1,0.015255905511811024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538528009873286,0.0
PTGER3,0.0,0.0,0.21099461706195477,0.0,0.0,0.5161542491577698,0.0,0.0,0.021895559210526317,0.0
PTGER4,0.0,0.06018034659733851,0.0,0.022413793103448276,0.10914479138956998,0.05584192439862543,0.0,0.03338201543918214,0.0,0.0
PTGER4P3,0.0,0.0,0.0,0.0,0.7493896310925612,0.06985609965635739,0.0,0.0,0.0,0.0
PTGES,0.0,0.5489600006193214,0.0,0.15956618464961067,0.0,0.30588685043297237,0.0,0.0,0.0,0.0
PTGES2,0.0,0.0,0.10283522036118649,0.08478332239001969,0.0,0.0,0.0,0.0,0.0,0.0
PTGES3,0.0,0.0785179640718563,0.026667914288387762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES3L,0.0,0.0,0.6247792883530175,0.16936307427525418,0.0,0.07627508041047634,0.0,0.0,0.0,0.0
PTGES3L-AARSD1,0.0,0.0,0.033826143913165525,0.0,0.0,0.0,0.0,0.0,0.0,0.018224819143016137
PTGES3P1,0.0,0.576084352144293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267879050355074
PTGFR,0.0,0.0,0.0,0.41302471421298653,0.0,0.002765249140893471,0.0,0.0,0.0,0.8432133801631145
PTGFRN,0.17461236590760945,0.0,0.16534106858800413,0.0,0.0,0.20186422182206562,0.37195507049518517,0.0,0.0,0.0
PTGIR,0.021858595800524936,0.0,0.0,0.0,0.34809041953396486,0.2431735323280213,0.0,0.18675737974905204,0.0,0.0
PTGIS,0.0,0.15353243458675686,0.08330214279030598,0.0,0.0,0.2347881702713322,0.0,0.0,0.0,0.507273596225858
PTGR1,0.0,0.0,0.16365677926452699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGR2,0.122313970933724,0.0,0.0,0.0,0.0,0.0004474626237102548,0.0,0.15170840533417737,0.0,0.0
PTGS1,0.0,0.0,0.0,0.0,0.9171522807549163,0.0,0.0,0.0,0.0,0.0
PTGS2,0.0,0.07127312295973885,0.4978130226467387,0.0,0.0,0.0,0.0,0.0,0.0,0.07999443516972732
PTH,0.04656894091480022,0.0445609420545099,0.0,0.2114015572858732,0.0,0.14635109358345652,0.18907109980158981,0.3659770106642438,0.0,0.026330076004343107
PTH1R,0.3993177781567207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257682414378978,0.0
PTH2R,0.0,0.0,0.47936012814088064,0.03594878529218647,0.0,0.0,0.0,0.0,0.0,0.0
PTHLH,0.0,0.0,0.0,0.9070373150396775,0.0,0.0,0.0,0.0,0.0,0.0
PTK2,0.0,0.0,0.27210033577393805,0.0,0.0,0.0,0.0,0.21265387022741497,0.0,0.0
PTK2B,0.0,0.0,0.5721649659458956,0.0,0.0,0.011716955123296064,0.0,0.0,0.0,0.0
PTK6,0.26294466919249715,0.0,0.0,0.0,0.0,0.0,0.0,0.8307211353646591,0.0,0.0
PTK7,0.0,0.0,0.10035557219051183,0.0,0.0,0.3181981187143415,0.0,0.0,0.0,0.0
PTMA,0.0,0.13652694610778443,0.0,0.0,0.0,0.0,0.0,0.32102202606570107,0.15183295540438396,0.03555093555093555
PTMAP1,0.14445353092432295,0.0,0.0,0.07625139043381535,0.0,0.2637012703451203,0.0,0.0,0.0,0.0
PTMAP2,0.0,0.0,0.0,0.0,0.0,0.02058328069067172,0.0,0.34419380819124856,0.10254632829155681,0.0
PTMAP4,0.0,0.03472747599430295,0.0,0.0,0.2906147076881326,0.0,0.08685997910135841,0.2620205945165707,0.0,0.0
PTMAP5,0.0,0.11496833698332236,0.0,0.0,0.05166142351553284,0.02271530848599705,0.0,0.47483199142534827,0.25626855746750443,0.0
PTMS,0.0,0.0,0.2115654533545429,0.0,0.0,0.0,0.0,0.0,0.24553812296117278,0.0
PTN,0.4752174669498404,0.0,0.0,0.0,0.0,0.0,0.47510407015851663,0.4483432653253857,0.5627809532208197,0.3948371448371448
PTOV1,0.0,0.0,0.0,0.16666519710247157,0.0,0.00136870920193725,0.0,0.05857500521593991,0.0,0.0
PTOV1-AS1,0.2768140664469937,0.0,0.0,0.0,0.0047188360204482895,0.25127366748941177,0.0,0.12745380637244724,0.0,0.0
PTOV1-AS2,0.37752757692634537,0.0,0.0,0.0,0.06817734958710185,0.0,0.0,0.07510953473815982,0.0,0.18063219248528095
PTP4A1,0.0,0.0,0.20893735494111187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A1P1,0.22060173985217355,0.0,0.48289432185376213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A1P3,0.0,0.0,0.6147197547885761,0.2617512535068346,0.0,0.11334048093122989,0.0,0.0,0.0,0.0
PTP4A1P6,0.0,0.0,0.171522246952397,0.44266867025360357,0.0,0.13899525195282586,0.0,0.0,0.0,0.0
PTP4A2,0.0,0.0,0.08295124918124824,0.0,0.0,0.0,0.0,0.46274539361383005,0.0,0.0
AP000911.2,0.0,0.0,0.15109478806026014,0.0,0.10581341911764706,0.0,0.0,0.1680593029981602,0.0,0.0
PTP4A3,0.0,0.0,0.0,0.395435082362084,0.0,0.0,0.0,0.0,0.18057288247901498,0.0
PTPDC1,0.0,0.0,0.16990268550575466,0.0,0.0,0.0,0.0,0.23212499882587984,0.0,0.22424119894904537
PTPMT1,0.0,0.0,0.0036259006269299147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN1,0.0,0.0,0.15593711986525685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN11,0.0,0.0,0.1537019635221069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN12,0.0,0.201569168518241,0.031323102835220364,0.0,0.0,0.0,0.08477011494252873,0.0,0.077286470143613,0.0
PTPN13,0.39775111833374033,0.0,0.059909235519790396,0.0,0.0,0.0,0.0,0.17217817650740663,0.0,0.10893970893970895
PTPN14,0.0,0.4389281080950678,0.22884099923881804,0.0,0.1512485253637436,0.0,0.0,0.0,0.0,0.0
PTPN18,0.0,0.0,0.055020117900252644,0.0,0.2910050079803844,0.05859128237523689,0.0,0.0,0.0,0.0
PTPN2,0.0,0.0,0.07164333901620602,0.05595408895265423,0.013384650735294117,0.0,0.0,0.0,0.0,0.0
PTPN20,0.0,0.0,0.5565262155412377,0.3492645595813685,0.0,0.0,0.0,0.0,0.0,0.0
PTPN20CP,0.04803337306317044,0.0,0.23989250033699433,0.1839406872400963,0.0,0.0,0.0,0.0,0.0,0.0
PTPN21,0.048024187877935595,0.0,0.02259754842331805,0.0,0.0,0.0,0.0,0.0,0.0,0.04263828487534665
PTPN23,0.09211081423147237,0.0,0.0,0.0,0.0,0.08605589510976809,0.0,0.06212184435635301,0.0,0.0865614555097026
PTPN2P1,0.0,0.1197866237057984,0.0,0.11156840934371524,0.18158591346487474,0.0,0.0,0.0,0.0,0.0
PTPN3,0.0,0.0,0.5734557145469811,0.0,0.0,0.04254097105222852,0.0,0.0,0.0,0.0
PTPN4,0.0,0.0,0.27229894874597427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN5,0.0,0.0,0.3646161288967128,0.16283650689428758,0.0,0.37303014933680567,0.0,0.0,0.0,0.0
PTPN6,0.0,0.0,0.0,0.0,0.5934143169203759,0.15546217475518448,0.0,0.0,0.4878397119507515,0.0
PTPN7,0.6204595242581226,0.0,0.0,0.0,0.2844456324655153,0.3705969772800785,0.0,0.11155223019148496,0.0,0.0
PTPN9,0.22559606000241392,0.0,0.0,0.0,0.0,0.25574982009234715,0.0,0.0,0.00935374149659864,0.0
PTPRA,0.11028687948249191,0.0,0.15047281323877068,0.12795911047345768,0.0,0.14363550221099178,0.0,0.0,0.0,0.0
PTPRB,0.0,0.6765710249642617,0.21347505563972577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,0.0,0.9011204943027725,0.05488657202384441,0.0,0.0,0.0,0.0
PTPRCAP,0.6736110947016084,0.19497335252768122,0.0,0.0,0.4479461947151988,0.0,0.1917720059734579,0.35999563640527477,0.0,0.0
PTPRD,0.0,0.0,0.40970823328584344,0.0,0.0,0.0,0.0,0.26051577604789156,0.0,0.0
PTPRD-AS1,0.0,0.0,0.36388799726648174,0.0,0.0,0.0,0.0,0.5015034987481387,0.0,0.0
PTPRD-AS2,0.0,0.0,0.737673280429211,0.0,0.0,0.16323093368816885,0.0,0.0,0.0,0.0
PTPRE,0.0,0.0,0.0,0.30080423729219297,0.43106240117668704,0.13718677616340283,0.311897147435514,0.0,0.0,0.0
PTPRF,0.1686705811594251,0.0,0.12501169645363525,0.0,0.0,0.0,0.0,0.2768747253870707,0.0,0.0
PTPRG,0.0,0.28145498991136336,0.20815602836879432,0.20597202295552366,0.0,0.22294167193093284,0.2168234064785789,0.0,0.17668178382464098,0.02733887733887734
PTPRG-AS1,0.0,0.0,0.3246675180533292,0.0,0.0,0.00823250114872109,0.04131534569983136,0.0,0.0,0.0
PTPRH,0.0,0.0073449401523395,0.0,0.011957730812013349,0.0,0.2868012227274687,0.0,0.4635981968736634,0.0,0.0
PTPRJ,0.0,0.0,0.0,0.2662394889587187,0.4572286483221581,0.26289904629949223,0.2304106963816583,0.19293761735864803,0.0,0.0
PTPRK,0.0,0.0,0.4386690729838798,0.0,0.0,0.0,0.0,0.3683769810782275,0.2960545740591558,0.0
PTPRM,0.15117423709745464,0.31307636314357024,0.0,0.4619440858087178,0.06778411325206449,0.3390864944708924,0.1285919540229885,0.0,0.125,0.1130977130977131
PTPRN,0.0,0.0,0.2401197374269184,0.46124151197887503,0.0,0.12287486598253944,0.0,0.0,0.0,0.0
PTPRN2,0.0,0.0,0.31679393608367573,0.3568369058463672,0.0,0.39057016171045156,0.0,0.0,0.0,0.0
PTPRO,0.0,0.0,0.2345244494972022,0.23876210398000625,0.0,0.39043486905216535,0.03709949409780776,0.0,0.0,0.0
PTPRQ,0.0,0.0,0.42802502517041985,0.0,0.0,0.010606524735794149,0.0,0.0,0.0,0.0
PTPRR,0.0,0.0,0.6786001415389482,0.1551214707813526,0.0,0.15672384744983917,0.0,0.0,0.0,0.0
PTPRS,0.0,0.0,0.0,0.22185111625702397,0.0,0.22483680774899978,0.0,0.0,0.0,0.0
PTPRT,0.0,0.0,0.21372299912170767,0.0,0.0,0.35620298295745695,0.3678850345638157,0.0,0.0,0.0
PTPRU,0.0,0.0,0.046715635819219614,0.0,0.0,0.368853290871871,0.0,0.0,0.0,0.5787220343251539
PTPRVP,0.7477662210663656,0.0,0.0,0.0,0.0,0.09154853951890034,0.0,0.15078124335112728,0.0,0.0
PTPRZ1,0.6098592272002931,0.0,0.0,0.1795627574397186,0.0,0.0,0.7705948834493433,0.0,0.0,0.0
CAVIN1,0.10071880313890239,0.6026484026595168,0.0,0.0,0.18906690981325966,0.25443792561863265,0.048920377867746286,0.4362447218427574,0.2720295432343026,0.03433767643865364
PTRH1,0.0,0.20104931594916803,0.20414990174978948,0.0,0.0,0.0,0.0,0.0,0.1475768258692366,0.0
PTRH2,0.0,0.0,0.11530363993637129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRHD1,0.0,0.0,0.15392532983999252,0.0,0.0,0.0,0.0,0.0,0.15669451717090344,0.0
PTS,0.0,0.0,0.0,0.24385915005194675,0.0,0.0,0.0,0.0,0.014185855263157895,0.0
